title,avg_rating,rating_count,genres
Made of Honor (2008),2.875,4,Comedy|Romance
Madeline (1998),2.5,5,Children|Comedy
Madhouse (1990),3.5,1,Comedy
Madly in Love (1981),4.5,1,Comedy
"Madness of King George, The (1994)",3.7580645161290325,31,Comedy|Drama
Madonna: Truth or Dare (1991),3.5,6,Documentary|Musical
Maelström (2000),4.0,1,Drama|Romance
"Magdalene Sisters, The (2002)",4.333333333333333,6,Drama
Maggie (2015),2.0,1,Drama|Horror|Thriller
Maggie's Plan (2015),2.0,1,Comedy
Magic Mike (2012),2.7,5,Drama|Romance
Magic Mike XXL (2015),4.0,1,Comedy|Drama
Magic in the Moonlight (2014),3.0,1,Comedy|Drama|Romance
"Magnificent Ambersons, The (1942)",3.5,2,Drama|Romance
"Magnificent Seven, The (1960)",3.59375,16,Adventure|Western
Magnolia (1999),3.7115384615384617,52,Drama
Magnum Force (1973),3.7,5,Action|Crime|Drama|Thriller
Maid in Manhattan (2002),2.6052631578947367,19,Comedy|Romance
Maid to Order (1987),1.8333333333333333,3,Comedy|Fantasy
"Maiden Heist, The (2009)",2.5,1,Comedy|Crime
Maidens in Uniform (Mädchen in Uniform) (1931),3.5,1,Drama|Romance
"Majestic, The (2001)",3.5,10,Comedy|Drama|Romance
Major Dundee (1965),2.0,1,Adventure|War|Western
Major League (1989),3.575,20,Comedy
Major League II (1994),2.6666666666666665,3,Comedy
Major League: Back to the Minors (1998),2.4285714285714284,7,Comedy
Major Payne (1995),2.9411764705882355,17,Comedy
"Major and the Minor, The (1942)",3.5,1,Comedy|Romance
Make Way for Tomorrow (1937),3.5,1,Drama
Making Mr. Right (1987),1.8333333333333333,3,Comedy|Romance|Sci-Fi
Making a Murderer (2015),4.0,1,Crime|Documentary
Making the Grade (1984),2.0,1,Comedy
Malcolm X (1992),4.166666666666667,15,Drama
Male Hunt (1964),3.0,1,Comedy
Maleficent (2014),2.75,16,Action|Adventure|Children|IMAX
Malibu's Most Wanted (2003),2.6666666666666665,3,Comedy|Crime
Malice (1993),3.0,12,Thriller
Mallrats (1995),3.4027777777777777,36,Comedy|Romance
"Maltese Falcon, The (1941)",4.170454545454546,44,Film-Noir|Mystery
"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",3.6176470588235294,17,Mystery
Malèna (2000),3.7,5,Drama|Romance|War
Mambo Italiano (2003),3.0,1,Comedy
"Mambo Kings, The (1992)",2.0,1,Drama|Musical
Mamma Mia! (2008),2.9642857142857144,14,Comedy|Musical|Romance
Mamma Mia: Here We Go Again! (2018),4.5,1,Comedy|Romance
"Man Apart, A (2003)",2.25,2,Action|Crime|Drama|Thriller
Man Bites Dog (C'est arrivé près de chez vous) (1992),4.5,6,Comedy|Crime|Drama|Thriller
"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)",3.5,1,Adventure|Drama
Man Trouble (1992),2.0,1,Comedy|Romance
Man Up (2015),3.75,2,Comedy|Romance
"Man Vanishes, A (Ningen Johatsu) (1967)",4.0,1,Documentary|Drama|Mystery
"Man Who Came to Dinner, The (1942)",4.0,1,Comedy
"Man Who Cried, The (2000)",3.5,2,Drama
"Man Who Fell to Earth, The (1976)",4.25,4,Drama|Sci-Fi
"Man Who Knew Too Little, The (1997)",2.2142857142857144,7,Comedy|Crime|Thriller
"Man Who Knew Too Much, The (1934)",3.6666666666666665,3,Drama|Thriller
"Man Who Knew Too Much, The (1956)",3.5555555555555554,9,Adventure|Drama|Mystery|Thriller
"Man Who Planted Trees, The (Homme qui plantait des arbres, L') (1987)",4.25,4,Animation|Drama
"Man Who Shot Liberty Valance, The (1962)",4.4,5,Crime|Drama|Western
"Man Who Wasn't There, The (2001)",3.735294117647059,17,Crime|Drama
"Man Who Would Be King, The (1975)",4.029411764705882,17,Adventure|Drama
"Man Without a Face, The (1993)",3.2941176470588234,17,Drama
"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",3.875,4,Comedy|Crime|Drama
"Man and a Woman, A (Un homme et une femme) (1966)",5.0,1,Drama|Romance
"Man for All Seasons, A (1966)",4.333333333333333,6,Drama
"Man from Earth, The (2007)",4.1875,8,Drama|Sci-Fi
"Man from Elysian Fields, The (2001)",3.0,1,Drama
"Man from Snowy River, The (1982)",3.375,4,Drama|Romance|Western
"Man in the Iron Mask, The (1998)",3.5,25,Action|Adventure|Drama
"Man in the White Suit, The (1951)",3.5,1,Comedy|Sci-Fi
Man of Aran (1934),3.5,1,Documentary
"Man of No Importance, A (1994)",4.0,1,Drama
Man of Steel (2013),3.2954545454545454,22,Action|Adventure|Fantasy|Sci-Fi|IMAX
Man of Tai Chi (2013),3.25,2,Action|IMAX
Man of the House (1995),2.9285714285714284,7,Comedy
Man of the House (2005),3.0,1,Action|Comedy
Man of the Year (1995),3.0,1,Documentary
Man of the Year (2006),2.5,3,Comedy|Thriller
Man on Fire (2004),3.6285714285714286,35,Action|Crime|Drama|Mystery|Thriller
Man on High Heels (2014),3.0,1,Action|Comedy
Man on Wire (2008),3.6875,8,Documentary
Man on a Ledge (2012),3.1666666666666665,3,Crime|Thriller
Man on the Flying Trapeze (1935),4.5,1,Comedy
Man on the Moon (1999),3.4871794871794872,39,Comedy|Drama
"Man on the Train (Homme du train, L') (2002)",3.875,4,Comedy|Drama
"Man with Two Brains, The (1983)",3.25,10,Comedy
"Man with the Golden Arm, The (1955)",5.0,1,Drama
"Man with the Golden Gun, The (1974)",3.5833333333333335,18,Action|Adventure|Thriller
"Man with the Iron Fists, The (2012)",2.5,1,Action|Adventure|Crime
"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",3.3333333333333335,3,Documentary
Man's Best Friend (1993),1.5,2,Horror|Sci-Fi|Thriller
"Man, The (2005)",2.5,1,Action|Comedy|Crime
Manchester by the Sea (2016),2.9,5,Drama
"Manchurian Candidate, The (1962)",4.25,30,Crime|Thriller|War
"Manchurian Candidate, The (2004)",3.0416666666666665,12,Thriller
Mandela: Long Walk to Freedom (2013),3.75,2,Drama
Manderlay (2005),4.125,4,Drama
Manhattan (1979),4.106060606060606,33,Comedy|Drama|Romance
Manhattan Murder Mystery (1993),3.75,14,Comedy|Mystery
"Manhattan Project, The (1986)",3.0,3,Comedy|Sci-Fi|Thriller
Manhunter (1986),3.9166666666666665,6,Action|Crime|Drama|Horror|Thriller
Maniac (2012),3.5,1,Horror|Thriller
Maniac Cop (1988),3.5,1,Action|Crime|Horror|Thriller
Maniac Cop 2 (1990),5.0,1,Action|Horror|Thriller
Manic (2001),3.0,1,Drama
Mannequin (1987),2.625,8,Comedy|Romance
Mannequin 2: On the Move (1991),1.5,1,Comedy|Fantasy|Romance
Manon of the Spring (Manon des sources) (1986),4.0625,8,Drama
Mansfield Park (1999),3.0833333333333335,6,Comedy|Drama|Romance
Manufactured Landscapes (2006),3.75,2,Documentary
Manufacturing Consent: Noam Chomsky and the Media (1992),4.25,2,Documentary|War
"Many Adventures of Winnie the Pooh, The (1977)",3.5,1,Animation|Children|Musical
Maps to the Stars (2014),3.5,1,Drama
Marat/Sade (1966),4.5,2,Drama|Musical
Marathon Man (1976),3.4615384615384617,13,Crime|Drama|Thriller
Marauders (2016),3.5,1,Action
"March of the Penguins (Marche de l'empereur, La) (2005)",3.5555555555555554,18,Documentary
Margaret (2011),3.0,1,Drama
Margin Call (2011),3.7857142857142856,7,Drama|Thriller
Margot at the Wedding (2007),3.0,1,Drama
Maria Bamford: Old Baby,1.0,1,(no genres listed)
Maria Bamford: The Special Special Special! (2012),0.5,1,Comedy
"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",3.9375,8,Crime|Drama
"Mariachi, El (1992)",3.5555555555555554,18,Action|Crime|Thriller|Western
Marie Antoinette (2006),3.1923076923076925,13,Drama|Romance
"Marine, The (2006)",2.75,2,Action|Drama|Thriller
Marius and Jeanette (Marius et Jeannette) (1997),4.0,1,Comedy|Drama|Romance
"Mark of Zorro, The (1940)",3.75,2,Adventure
Marked for Death (1990),1.875,4,Action|Drama
Marley & Me (2008),3.142857142857143,14,Comedy|Drama
Marley (2012),3.5,2,Documentary
Marnie (1964),3.625,4,Drama|Mystery|Romance|Thriller
Marooned in Iraq (Gomgashtei dar Aragh) (2002),3.0,1,Drama
"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)",5.0,1,Drama
Married to the Mob (1988),3.0,12,Comedy
Mars Attacks! (1996),3.0930232558139537,86,Action|Comedy|Sci-Fi
Mars Needs Moms (2011),3.5,1,Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX
Martha Marcy May Marlene (2011),3.75,2,Drama|Thriller
Martin (1977),4.0,1,Drama|Horror
Martin Lawrence Live: Runteldat (2002),5.0,1,Comedy|Documentary
Marty (1955),3.8333333333333335,3,Drama|Romance
Marvel One-Shot: Agent Carter (2013),4.0,1,Action|Adventure|Fantasy|Sci-Fi
Marvel One-Shot: Item 47 (2012),2.75,2,Action|Fantasy|Sci-Fi
Marvin's Room (1996),3.1,5,Drama
Marwencol (2010),4.25,2,Documentary
Mary Poppins (1964),3.887323943661972,71,Children|Comedy|Fantasy|Musical
Mary Reilly (1996),2.625,8,Drama|Horror|Thriller
Mary Shelley's Frankenstein (Frankenstein) (1994),2.9464285714285716,28,Drama|Horror|Sci-Fi
Mary and Max (2009),4.2,10,Animation|Comedy|Drama
Mary of Scotland (1936),3.0,1,Drama
Mask (1985),3.4285714285714284,7,Drama
"Mask of Zorro, The (1998)",3.1,60,Action|Comedy|Romance
"Mask, The (1994)",3.1847133757961785,157,Action|Comedy|Crime|Fantasy
Masked & Anonymous (2003),2.5,1,Comedy|Drama
Masked Avengers (1981),4.0,1,Action
"Masque of the Red Death, The (1964)",3.25,2,Horror
Masquerade (1988),1.0,1,Mystery|Romance|Thriller
Massu Engira Maasilamani (2015),4.5,1,Comedy|Horror|Thriller
Master and Commander: The Far Side of the World (2003),3.638888888888889,36,Adventure|Drama|War
"Master of Disguise, The (2002)",1.8571428571428572,7,Comedy|Mystery
Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),4.5,1,Action
"Master, The (2012)",3.9166666666666665,6,Drama
Masterminds (1997),4.0,1,Action|Comedy|Thriller
Masterminds (2016),4.0,3,Action|Comedy|Crime
Masters of the Universe (1987),2.5625,8,Action|Adventure|Fantasy|Sci-Fi
"Matador, The (2005)",3.2142857142857144,7,Comedy|Drama|Thriller
"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)",5.0,1,Comedy|Drama
Match Point (2005),3.4411764705882355,17,Crime|Drama|Romance
"MatchMaker, The (1997)",3.3333333333333335,3,Comedy|Romance
Matchstick Men (2003),3.7205882352941178,34,Comedy|Crime|Drama
Material Girls (2006),2.0,1,Children|Comedy|Drama
Matewan (1987),4.166666666666667,6,Drama
Matilda (1996),3.272727272727273,33,Children|Comedy|Fantasy
Matinee (1993),3.0,1,Comedy|Drama
"Matrix Reloaded, The (2003)",3.3541666666666665,96,Action|Adventure|Sci-Fi|Thriller|IMAX
"Matrix Revolutions, The (2003)",3.151898734177215,79,Action|Adventure|Sci-Fi|Thriller|IMAX
"Matrix, The (1999)",4.192446043165468,278,Action|Sci-Fi|Thriller
Maurice (1987),4.0,2,Drama|Romance
Maverick (1994),3.5,74,Adventure|Comedy|Western
Max (2002),2.9,5,Drama
Max Dugan Returns (1983),2.5,4,Comedy
Max Keeble's Big Move (2001),2.5,3,Children|Comedy
Max Manus (2008),5.0,1,Action|Drama|War
Max Payne (2008),2.1666666666666665,3,Action|Crime|Drama|Thriller
"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders (2006)",3.0,2,Documentary
Maximum Overdrive (1986),1.3333333333333333,3,Horror
Maximum Ride (2016),4.5,1,Action|Adventure|Comedy|Fantasy|Sci-Fi|Thriller
Maximum Risk (1996),2.9,5,Action|Adventure|Thriller
May (2002),3.3333333333333335,3,Drama|Horror
Maya Lin: A Strong Clear Vision (1994),3.5,2,Documentary
Maybe Baby (2000),3.5,1,Comedy|Romance
Mayhem (2017),1.0,1,Action|Horror
Mayor of the Sunset Strip (2003),3.5,1,Documentary
Maz Jobrani: Immigrant (2017),4.5,1,Comedy
"Maze Runner, The (2014)",2.9375,16,Action|Mystery|Sci-Fi
Maze Runner: Scorch Trials (2015),1.8333333333333333,6,Action|Thriller
Maze Runner: The Death Cure (2018),3.5,1,Action|Mystery|Sci-Fi|Thriller
McCabe & Mrs. Miller (1971),3.75,4,Drama|Western
"McFarland, USA (2015)",3.5,1,Drama
McHale's Navy (1997),2.142857142857143,7,Comedy|War
Me Him Her (2015),2.0,1,Comedy
Me Myself I (2000),3.611111111111111,9,Comedy|Romance
Me Without You (2001),2.5,1,Comedy|Drama
Me and Earl and the Dying Girl (2015),3.75,6,Drama
Me and You and Everyone We Know (2005),3.75,4,Comedy|Drama
Me and you (io e te) (2012),4.5,1,Drama
"Me, Myself & Irene (2000)",3.0869565217391304,46,Adventure|Comedy
Mean Creek (2004),3.75,2,Drama|Thriller
Mean Girls (2004),3.7564102564102564,39,Comedy
Mean Machine (2001),3.0,2,Comedy|Drama
Mean Streets (1973),4.0,7,Crime|Drama
Meantime (1984),5.0,1,Comedy|Drama
Meatballs (1979),3.2222222222222223,9,Comedy
Meatballs 4 (1992),1.0,1,Comedy
Meatballs III (1987),2.5,2,Comedy
Meatballs Part II (1984),2.0833333333333335,6,Comedy
"Mechanic, The (2011)",3.375,4,Action|Drama|Thriller
"Medallion, The (2003)",2.7,5,Action|Comedy|Crime|Fantasy
Medicine Man (1992),3.1363636363636362,11,Adventure|Romance
Mediterraneo (1991),3.9285714285714284,7,Comedy|Drama
Meet Dave (2008),3.5,2,Adventure|Children|Comedy|Romance|Sci-Fi
Meet Joe Black (1998),3.05,20,Romance
Meet John Doe (1941),3.9,5,Comedy|Drama
Meet Me in St. Louis (1944),4.1,10,Musical
Meet Wally Sparks (1997),2.1666666666666665,3,Comedy
Meet the Applegates (1991),2.0,1,Comedy
Meet the Feebles (1989),3.0,3,Animation|Comedy|Musical
Meet the Fockers (2004),3.106060606060606,33,Comedy
Meet the Parents (2000),3.4175824175824174,91,Comedy
Meet the Robinsons (2007),3.5454545454545454,11,Action|Adventure|Animation|Children|Comedy|Sci-Fi
Meet the Spartans (2008),2.5,3,Comedy
Mega Shark vs. Crocosaurus (2010),1.5,1,Action|Adventure|Horror
Megamind (2010),3.6,20,Action|Animation|Children|Comedy|Sci-Fi|IMAX
Melancholia (2011),3.0714285714285716,7,Drama|Sci-Fi
Melinda and Melinda (2004),3.1,5,Comedy|Drama
Melvin and Howard (1980),4.0,3,Drama
Memento (2000),4.122641509433962,159,Mystery|Thriller
Memoirs of a Geisha (2005),3.5833333333333335,12,Drama|Romance
Memoirs of an Invisible Man (1992),2.0,2,Comedy|Romance|Sci-Fi|Thriller
Memories (Memorîzu) (1995),3.8333333333333335,3,Animation|Fantasy|Sci-Fi|Thriller
Memories of Me (1988),2.5,1,Comedy|Drama
Memories of Murder (Salinui chueok) (2003),4.7,5,Crime|Drama|Mystery|Thriller
Memphis Belle (1990),3.0833333333333335,6,Action|Drama|War
Men & Chicken (2015),4.0,1,Comedy|Drama
"Men Who Stare at Goats, The (2009)",3.388888888888889,9,Action|Comedy|Drama
Men at Work (1990),2.75,4,Action|Comedy
Men in Black (a.k.a. MIB) (1997),3.487878787878788,165,Action|Comedy|Sci-Fi
Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),2.959016393442623,61,Action|Comedy|Sci-Fi
Men in Black III (M.III.B.) (M.I.B.³) (2012),3.2777777777777777,18,Action|Comedy|Sci-Fi|IMAX
Men of Honor (2000),3.392857142857143,14,Drama
Men with Brooms (2002),4.0,1,Comedy|Drama|Romance
"Men, Women & Children (2014)",2.0,1,Comedy|Drama
Menace II Society (1993),3.6666666666666665,12,Action|Crime|Drama
Mental (2012),2.0,1,Comedy|Drama
Mephisto (1981),5.0,1,Drama|War
Merantau (2009),4.0,1,Action|Drama
"Merchant of Venice, The (2004)",3.75,4,Drama
Merci Patron ! (2016),4.0,1,Comedy|Documentary
Mercury Plains (2016),2.0,1,Action|Adventure|Drama
Mercury Rising (1998),3.0,13,Action|Drama|Thriller
Merlin (1998),3.0,1,Action|Adventure|Drama|Fantasy|Romance
Mermaids (1990),3.1666666666666665,6,Comedy|Drama|Romance
Merry Madagascar (2009),3.0,1,Animation
Meshes of the Afternoon (1943),3.0,1,Fantasy
Mesrine: Killer Instinct (L'instinct de mort) (2008),4.0,1,Action|Crime|Drama|Thriller
Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008),3.5,3,Action|Crime
Message in a Bottle (1999),2.9166666666666665,6,Romance
"Messenger, The (2009)",3.5,1,Drama|Romance|War
"Messenger: The Story of Joan of Arc, The (1999)",3.909090909090909,11,Drama|War
"Messengers, The (2007)",2.5,2,Drama|Horror|Thriller
Metal: A Headbanger's Journey (2005),4.0,2,Documentary
Metallica: Some Kind of Monster (2004),3.1666666666666665,3,Documentary
Meteor (1979),1.8333333333333333,3,Sci-Fi
"Meteor Man, The (1993)",2.5,1,Comedy
Metro (1997),2.7142857142857144,7,Action|Comedy|Crime|Drama|Thriller
Metroland (1997),3.0,1,Comedy|Drama
Metropia (2009),2.5,1,Animation|Sci-Fi
Metropolis (1927),3.857142857142857,21,Drama|Sci-Fi
Metropolis (2001),3.9615384615384617,13,Animation|Sci-Fi
Metropolitan (1990),3.625,8,Comedy
"Mexican, The (2001)",3.347826086956522,23,Action|Comedy
Mezzo Forte (1998),3.0,1,Action|Animation|Comedy
Miami Blues (1990),4.0,1,Comedy|Crime|Drama
Miami Rhapsody (1995),1.5,2,Comedy
Miami Vice (2006),2.75,10,Action|Crime|Drama|Thriller
Michael (1996),2.5,23,Comedy|Drama|Fantasy|Romance
Michael Clayton (2007),3.911764705882353,17,Drama|Thriller
Michael Collins (1996),3.3181818181818183,11,Drama
Michael Jackson's Thriller (1983),4.0,1,Horror
Michael Jordan to the Max (2000),3.5,1,Documentary|IMAX
Mickey Blue Eyes (1999),3.0,23,Comedy|Romance
Mickey's Once Upon a Christmas (1999),5.0,1,Animation|Comedy|Fantasy
Mickey's The Prince and the Pauper (1990),2.0,1,Animation|Children
Micmacs (Micmacs à tire-larigot) (2009),3.75,2,Comedy|Crime
Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),4.125,4,Documentary
Microwave Massacre (1983),1.0,1,Horror
Middle Men (2009),3.25,2,Comedy|Crime|Drama
Midnight Chronicles (2009),0.5,1,Action|Adventure|Fantasy
"Midnight Clear, A (1992)",3.75,2,Drama|War
Midnight Cowboy (1969),3.9545454545454546,22,Drama
Midnight Express (1978),4.0,8,Drama
"Midnight Meat Train, The (2008)",2.875,4,Horror|Mystery|Thriller
Midnight Run (1988),3.6363636363636362,22,Action|Comedy|Crime|Thriller
Midnight Special (2015),2.375,4,Drama|Sci-Fi
Midnight in Paris (2011),3.56,25,Comedy|Fantasy|Romance
Midnight in the Garden of Good and Evil (1997),3.1041666666666665,24,Crime|Drama|Mystery
"Midsummer Night's Dream, A (1935)",3.5,1,Comedy|Fantasy|Romance
"Midsummer Night's Sex Comedy, A (1982)",4.0,3,Comedy|Romance
Midway (1976),3.3333333333333335,3,Drama|War
Mighty Aphrodite (1995),3.4642857142857144,28,Comedy|Drama|Romance
"Mighty Ducks, The (1992)",2.6538461538461537,26,Children|Comedy
"Mighty Heart, A (2007)",3.5,1,Drama|Thriller
Mighty Joe Young (1949),2.8333333333333335,6,Adventure|Children|Drama
Mighty Joe Young (1998),2.8,5,Action|Adventure|Drama|Fantasy|Thriller
Mighty Morphin Power Rangers: The Movie (1995),2.264705882352941,17,Action|Children
"Mighty Wind, A (2003)",3.75,14,Comedy|Musical
"Mighty, The (1998)",3.6666666666666665,3,Drama
Mike & Dave Need Wedding Dates (2016),3.3333333333333335,3,Comedy
Mike Bassett: England Manager (2001),4.0,1,Comedy
Mike's New Car (2002),4.0,1,Animation|Comedy
Milagro Beanfield War (1988),3.5,2,Comedy|Drama|Fantasy
Mildred Pierce (1945),4.0,1,Drama|Film-Noir
Mildred Pierce (2011),4.5,1,Drama
Milk (2008),3.5454545454545454,11,Drama
Milk Money (1994),3.25,22,Comedy|Romance
Milk and Honey (2003),3.5,1,Drama
Millennium (1989),2.0,3,Drama|Sci-Fi|Thriller
Millennium Actress (Sennen joyû) (2001),3.8,5,Animation|Drama|Romance
Miller's Crossing (1990),4.225,20,Crime|Drama|Film-Noir|Thriller
Million Dollar Arm (2014),3.0,1,Comedy|Drama
Million Dollar Baby (2004),3.8461538461538463,52,Drama
"Million Dollar Hotel, The (2001)",3.0,3,Drama|Mystery|Romance
Millions (2004),3.5,4,Children|Comedy|Crime|Drama|Fantasy
Mimic (1997),2.4615384615384617,13,Horror|Sci-Fi|Thriller
Mimino (1977),4.0,1,Comedy
Mina Tannenbaum (1994),1.0,1,Drama
Mind Game (2004),4.25,2,Adventure|Animation|Comedy|Fantasy|Romance|Sci-Fi
Mindhunters (2004),2.6666666666666665,3,Action|Crime|Horror|Mystery|Thriller
Mini's First Time (2006),4.0,1,Comedy|Crime|Drama
Minions (2015),3.1666666666666665,15,Adventure|Animation|Children|Comedy
Minnie and Moskowitz (1971),3.25,2,Action
Minority Report (2002),3.6375,120,Action|Crime|Mystery|Sci-Fi|Thriller
"Minus Man, The (1999)",2.6666666666666665,3,Drama|Mystery
Miracle (2004),3.35,10,Drama
Miracle Mile (1989),3.5,2,Drama|Romance|Sci-Fi
"Miracle Worker, The (1962)",3.6666666666666665,3,Drama
"Miracle of Marcelino, The (Marcelino pan y vino) (1955)",3.5,1,Comedy|Drama
"Miracle of Morgan's Creek, The (1944)",3.5,1,Comedy|Romance
Miracle on 34th Street (1947),4.0588235294117645,17,Comedy|Drama
Miracle on 34th Street (1994),3.223684210526316,38,Drama
Miracles - Mr. Canton and Lady Rose (1989),4.5,1,Action|Comedy|Crime|Drama
"Mirror Has Two Faces, The (1996)",3.375,4,Comedy|Drama|Romance
Mirror Mirror (2012),3.0,4,Adventure|Comedy|Fantasy
"Mirror, The (Zerkalo) (1975)",4.166666666666667,3,Drama
MirrorMask (2005),3.611111111111111,9,Adventure|Children|Drama|Fantasy
Mirrors (2008),1.5,1,Horror|Mystery|Thriller
Mischief (1985),2.5,1,Comedy|Romance
Misery (1990),3.840909090909091,44,Drama|Horror|Thriller
"Misfits, The (1961)",3.25,2,Comedy|Drama|Romance|Western
"Misfortunates, The (De helaasheid der dingen) (2009)",3.0,1,Drama
Miss Congeniality (2000),3.0546875,64,Comedy|Crime
Miss Congeniality 2: Armed and Fabulous (2005),2.25,8,Adventure|Comedy|Crime
Miss March (2009),2.8333333333333335,3,Comedy
Miss Meadows (2014),2.5,1,Drama
Miss Nobody (2010),5.0,1,Comedy|Crime
Miss Peregrine's Home for Peculiar Children (2016),3.0,3,Fantasy
Miss Potter (2006),3.75,2,Drama
Miss Representation (2011),3.5,1,Documentary
Miss Sloane (2016),4.5,2,Thriller
Missing (1982),4.0,1,Drama|Mystery|Thriller
Missing in Action (1984),2.0833333333333335,6,Action|War
Missing in Action 2: The Beginning (1985),1.6666666666666667,3,Action|War
"Missing, The (2003)",3.6666666666666665,3,Adventure|Thriller|Western
