sku,salesdate,price,unitsordered,sales,cogs,fba,reffee,adspend,profit,comp_1_price,comp_2_price,comp_3_price,comp_4_price,comp_5_price,comp_data_min_price,comp_data_max_price,managed_fba_stock_level,min_price,max_price
File Folders SKU 7,6/12/2022,27.89,17,474,118,134,71,84,67,20.24,29.99,,,,20.24,29.99,1791,21.99,32.99
File Folders SKU 7,6/13/2022,27.79,37,1028,258,293,154,133,190,20.24,29.99,,,,20.24,29.99,1781,21.99,32.99
File Folders SKU 7,6/14/2022,27.69,57,1578,397,451,237,139,354,20.24,29.99,,,,20.24,29.99,1732,21.99,32.99
File Folders SKU 7,6/15/2022,27.59,42,1159,293,332,174,102,258,20.24,29.99,,,,20.24,29.99,1697,21.99,32.99
File Folders SKU 7,6/16/2022,27.69,59,1634,411,467,245,131,380,20.24,29.99,,,,20.24,29.99,1659,21.99,32.99
File Folders SKU 7,6/17/2022,27.69,36,997,251,285,150,106,205,20.24,29.99,,,,20.24,29.99,1620,21.99,32.99
File Folders SKU 7,6/18/2022,27.99,12,336,84,95,50,53,54,20.24,29.99,,,,20.24,29.99,1914,21.99,32.99
File Folders SKU 7,6/19/2022,27.99,6,168,42,47,25,58,-4,20.24,29.99,,,,20.24,29.99,1908,21.99,32.99
File Folders SKU 7,6/20/2022,27.79,32,889,223,253,133,145,135,20.7,29.99,,,,20.7,29.99,2225,21.99,32.99
File Folders SKU 7,6/21/2022,27.79,44,1223,307,348,183,153,232,20.7,29.99,,,,20.7,29.99,2204,21.99,32.99
File Folders SKU 7,6/22/2022,27.69,39,1080,272,308,162,142,196,20.7,29.99,,,,20.7,29.99,2156,21.99,32.99
File Folders SKU 7,6/23/2022,26.99,52,1403,362,411,210,157,263,20.7,29.99,,,,20.7,29.99,2516,21.99,32.99
File Folders SKU 7,6/24/2022,27.69,42,1163,293,332,174,112,252,20.7,29.99,,,,20.7,29.99,2648,21.99,32.99
File Folders SKU 7,6/25/2022,27.89,12,335,84,95,50,56,50,20.7,29.99,,,,20.7,29.99,2743,21.99,32.99
File Folders SKU 7,6/26/2022,27.99,22,616,153,174,92,49,148,20.7,29.99,,,,20.7,29.99,2720,21.99,32.99
File Folders SKU 7,6/27/2022,27.89,33,920,230,261,138,146,145,20.7,24.99,,,,20.7,24.99,2688,21.99,32.99
File Folders SKU 7,6/28/2022,27.89,34,948,237,269,142,126,174,20.7,24.99,,,,20.7,24.99,2654,21.99,32.99
File Folders SKU 7,6/29/2022,27.79,34,945,237,269,142,128,169,20.7,24.99,,,,20.7,24.99,2634,21.99,32.99
File Folders SKU 7,6/30/2022,27.79,44,1223,307,348,183,133,252,20.7,24.99,,,,20.7,24.99,2589,21.99,32.99
File Folders SKU 7,7/1/2022,27.79,33,917,230,261,138,82,206,20.7,24.99,,,,20.7,24.99,2560,21.99,32.99
File Folders SKU 7,7/2/2022,27.89,11,307,77,87,46,76,21,20.7,24.99,,,,20.7,24.99,2523,21.99,32.99
File Folders SKU 7,7/3/2022,27.89,10,279,70,79,42,74,14,20.7,24.99,,,,20.7,24.99,2505,21.99,32.99
File Folders SKU 7,7/4/2022,27.99,15,420,105,119,63,72,61,20.7,24.99,,,,20.7,24.99,2290,21.99,32.99
File Folders SKU 7,7/5/2022,27.89,34,948,237,269,142,172,128,20.7,24.99,,,,20.7,24.99,2264,21.99,32.99
File Folders SKU 7,7/6/2022,27.89,42,1171,293,332,176,125,245,20.7,24.99,,,,20.7,24.99,,21.99,32.99
File Folders SKU 7,7/7/2022,27.59,55,1517,383,435,228,124,347,20.7,32.44,,,,20.7,32.44,2230,21.99,32.99
File Folders SKU 7,7/8/2022,26.79,24,643,167,190,96,114,76,20.7,32.44,,,,20.7,32.44,2189,21.99,32.99
File Folders SKU 7,7/9/2022,27.99,12,336,84,95,50,69,38,20.7,32.44,,,,20.7,32.44,2139,21.99,32.99
File Folders SKU 7,7/10/2022,27.99,19,532,132,150,80,90,80,20.7,32.44,,,,20.7,32.44,2091,21.99,32.99
File Folders SKU 7,7/11/2022,27.89,40,1116,279,316,167,173,181,20.7,31.46,,,,20.7,31.46,2266,21.99,32.99
File Folders SKU 7,7/12/2022,27.79,54,1501,376,427,225,155,318,20.7,31.46,,,,20.7,31.46,2243,21.99,32.99
File Folders SKU 7,7/13/2022,27.29,64,1747,446,506,262,124,409,20.7,31.46,,,,20.7,31.46,2219,21.99,32.99
File Folders SKU 7,7/14/2022,27.79,33,917,230,261,138,106,182,20.7,31.46,,,,20.7,31.46,2165,21.99,32.99
File Folders SKU 7,7/15/2022,27.59,31,855,216,245,128,68,198,20.7,31.46,,,,20.7,31.46,2131,21.99,32.99
File Folders SKU 7,7/16/2022,27.99,9,252,63,71,38,45,35,20.7,31.46,,,,20.7,31.46,2091,21.99,32.99
File Folders SKU 7,7/17/2022,27.99,11,308,77,87,46,57,41,20.7,31.46,,,,20.7,31.46,2082,21.99,32.99
File Folders SKU 7,7/18/2022,27.89,41,1143,286,324,171,128,234,20.7,32.18,,,,20.7,32.18,2067,21.99,32.99
File Folders SKU 7,7/19/2022,27.59,49,1352,342,388,203,128,291,20.7,32.18,,,,20.7,32.18,2024,21.99,32.99
File Folders SKU 7,7/20/2022,27.29,21,573,146,166,86,40,135,20.7,32.18,,,,20.7,32.18,1986,21.99,32.99
File Folders SKU 7,7/21/2022,26.99,9,243,63,71,36,12,61,20.7,32.18,,,,20.7,32.18,1941,21.99,32.99
File Folders SKU 7,7/22/2022,27.49,11,302,77,87,45,17,76,20.7,32.18,,,,20.7,32.18,1912,21.99,32.99
File Folders SKU 7,7/23/2022,27.49,4,110,28,32,16,2,32,20.7,32.18,,,,20.7,32.18,1889,21.99,32.99
File Folders SKU 7,7/24/2022,27.49,4,110,28,32,16,6,28,20.7,32.18,,,,20.7,32.18,1886,21.99,32.99
File Folders SKU 7,7/25/2022,27.49,8,220,56,63,33,11,57,20.7,39.68,,,,20.7,39.68,1882,21.99,32.99
File Folders SKU 7,7/26/2022,29.19,34,992,237,269,149,87,250,20.7,39.68,,,,20.7,39.68,1865,21.99,32.99
File Folders SKU 7,7/27/2022,29.69,30,891,209,237,134,136,175,20.7,39.68,,,,20.7,39.68,1860,21.99,32.99
File Folders SKU 7,7/28/2022,29.69,36,1069,251,285,160,132,241,20.7,39.68,,,,20.7,39.68,1849,21.99,32.99
File Folders SKU 7,7/29/2022,29.79,22,655,153,174,98,109,121,20.7,39.68,,,,20.7,39.68,2097,21.99,32.99
File Folders SKU 7,7/30/2022,29.89,13,389,91,103,58,70,67,20.7,39.68,,,,20.7,39.68,2143,21.99,32.99
File Folders SKU 7,7/31/2022,29.99,8,240,56,63,36,57,28,20.7,39.68,,,,20.7,39.68,2115,21.99,32.99
File Folders SKU 7,8/1/2022,29.59,33,976,230,261,146,124,215,20.7,36.84,,,,20.7,36.84,2103,21.99,32.99
File Folders SKU 7,8/2/2022,29.19,57,1664,397,451,250,123,443,20.7,36.84,,,,20.7,36.84,2075,21.99,32.99
File Folders SKU 7,8/3/2022,28.79,24,691,167,190,104,149,81,20.7,36.84,,,,20.7,36.84,2064,21.99,32.99
File Folders SKU 7,8/4/2022,28.79,47,1353,328,372,203,170,280,20.7,36.84,,,,20.7,36.84,2034,21.99,32.99
File Folders SKU 7,8/5/2022,28.79,30,864,209,237,130,126,162,20.7,36.84,,,,20.7,36.84,1994,21.99,32.99
File Folders SKU 7,8/6/2022,28.99,14,406,98,111,61,90,46,20.7,36.84,,,,20.7,36.84,1965,21.99,32.99
File Folders SKU 7,8/7/2022,28.89,14,404,98,111,61,70,64,20.7,36.84,,,,20.7,36.84,1924,21.99,32.99
File Folders SKU 7,8/8/2022,28.69,48,1377,335,380,207,163,292,20.7,38.11,,,,20.7,38.11,1905,21.99,32.99
File Folders SKU 7,8/9/2022,27.99,41,1148,286,324,172,163,203,20.7,38.11,,,,20.7,38.11,1867,21.99,32.99
File Folders SKU 7,8/10/2022,27.49,59,1622,411,467,243,217,284,20.7,38.11,,,,20.7,38.11,1846,21.99,32.99
File Folders SKU 7,8/11/2022,27.69,50,1384,348,396,208,183,249,20.7,38.11,,,,20.7,38.11,1808,21.99,32.99
File Folders SKU 7,8/12/2022,27.89,22,614,153,174,92,148,47,20.7,38.11,,,,20.7,38.11,1760,21.99,32.99
File Folders SKU 7,8/13/2022,27.99,16,448,112,127,67,90,52,20.7,38.11,,,,20.7,38.11,1712,21.99,32.99
File Folders SKU 7,8/14/2022,27.89,12,335,84,95,50,113,-7,20.7,38.11,,,,20.7,38.11,1683,21.99,32.99
File Folders SKU 7,8/15/2022,27.89,63,1757,439,498,264,170,386,20.7,38.11,,,,20.7,38.11,1668,21.99,32.99
File Folders SKU 7,8/16/2022,27.89,45,1255,314,356,188,213,184,20.7,38.11,,,,20.7,38.11,1648,21.99,32.99
File Folders SKU 7,8/17/2022,27.79,60,1667,418,475,250,244,280,20.7,38.11,,,,20.7,38.11,1608,21.99,32.99
File Folders SKU 7,8/18/2022,27.79,60,1667,418,475,250,216,308,20.7,38.11,,,,20.7,38.11,1548,21.99,32.99
File Folders SKU 7,8/19/2022,27.89,44,1227,307,348,184,184,204,20.7,38.11,,,,20.7,38.11,1510,21.99,32.99
File Folders SKU 7,8/20/2022,26.49,20,530,139,158,80,113,40,20.7,38.11,,,,20.7,38.11,1453,21.99,32.99
File Folders SKU 7,8/21/2022,27.99,14,392,98,111,59,110,14,20.7,38.11,,,,20.7,38.11,1407,21.99,32.99
File Folders SKU 7,8/22/2022,27.89,41,1143,286,324,171,160,202,20.7,38.11,,,,20.7,38.11,1379,21.99,32.99
File Folders SKU 7,8/23/2022,27.79,42,1167,293,332,175,173,194,20.7,38.11,,,,20.7,38.11,1337,21.99,32.99
File Folders SKU 7,8/24/2022,28.59,63,1801,439,498,270,177,417,20.7,35.34,,,,20.7,35.34,1301,21.99,32.99
File Folders SKU 7,8/25/2022,28.89,29,838,202,229,126,151,130,20.7,35.34,,,,20.7,35.34,1950,21.99,32.99
File Folders SKU 7,8/26/2022,28.79,41,1180,286,324,177,136,257,20.7,35.34,,,,20.7,35.34,1914,21.99,32.99
File Folders SKU 7,8/27/2022,28.89,20,578,139,158,87,73,121,20.7,35.34,,,,20.7,35.34,1859,21.99,32.99
File Folders SKU 7,8/28/2022,28.99,10,290,70,79,44,74,23,20.7,35.34,,,,20.7,35.34,1832,21.99,32.99
File Folders SKU 7,8/29/2022,27.99,36,1008,251,285,151,151,170,20.7,35.34,,,,20.7,35.34,1819,21.99,32.99
File Folders SKU 7,8/30/2022,26.69,66,1762,460,522,264,164,352,20.7,42.51,,,,20.7,42.51,1781,21.99,32.99
File Folders SKU 7,8/31/2022,28.49,39,1111,272,308,167,163,201,20.7,42.51,,,,20.7,42.51,1761,21.99,32.99
File Folders SKU 7,9/1/2022,29.89,51,1524,355,403,229,156,381,20.7,42.51,,,,20.7,42.51,1729,21.99,32.99
File Folders SKU 7,9/2/2022,28.69,32,918,223,253,138,92,212,20.7,42.51,,,,20.7,42.51,1877,21.99,32.99
File Folders SKU 7,9/3/2022,28.99,19,551,132,150,83,101,85,20.7,42.51,,,,20.7,42.51,1843,21.99,32.99
File Folders SKU 7,9/4/2022,28.99,17,493,118,134,74,84,83,20.7,42.51,,,,20.7,42.51,1815,21.99,32.99
File Folders SKU 7,9/5/2022,28.99,23,667,160,182,100,82,143,20.7,42.51,,,,20.7,42.51,1824,21.99,32.99
File Folders SKU 7,9/6/2022,28.69,67,1922,467,530,288,180,457,20.7,36.74,,,,20.7,36.74,1999,21.99,32.99
File Folders SKU 7,9/7/2022,28.79,36,1036,251,285,155,152,193,20.7,36.74,,,,20.7,36.74,1974,21.99,32.99
File Folders SKU 7,9/8/2022,28.79,31,892,216,245,134,141,156,20.7,36.74,,,,20.7,36.74,1946,21.99,32.99
File Folders SKU 7,9/9/2022,28.79,35,1008,244,277,151,140,196,20.7,36.74,,,,20.7,36.74,1833,21.99,32.99
File Folders SKU 7,9/10/2022,28.99,14,406,98,111,61,87,49,20.7,36.74,,,,20.7,36.74,,21.99,32.99
File Folders SKU 7,9/11/2022,28.89,12,347,84,95,52,88,28,20.7,36.74,,,,20.7,36.74,,21.99,32.99
File Folders SKU 7,9/12/2022,28.79,37,1065,258,293,160,128,226,20.7,41.95,,,,20.7,41.95,,21.99,32.99
File Folders SKU 7,9/13/2022,28.69,39,1119,272,308,168,135,236,20.7,41.95,,,,20.7,41.95,,21.99,32.99
File Folders SKU 7,9/14/2022,28.59,43,1229,300,340,184,114,291,20.7,41.95,,,,20.7,41.95,,21.99,32.99
File Folders SKU 7,9/15/2022,28.49,66,1880,460,522,282,128,488,20.7,41.95,,,,20.7,41.95,,21.99,32.99
File Folders SKU 7,9/16/2022,28.79,36,1036,251,285,155,110,235,20.7,41.95,,,,20.7,41.95,,21.99,32.99
File Folders SKU 7,9/17/2022,28.89,12,347,84,95,52,46,70,20.7,41.95,,,,20.7,41.95,,21.99,32.99
File Folders SKU 7,9/18/2022,28.99,6,174,42,47,26,63,-4,20.7,41.95,,,,20.7,41.95,,21.99,32.99
File Folders SKU 7,9/19/2022,28.69,42,1205,293,332,181,105,294,20.7,30.17,,,,20.7,30.17,,21.99,32.99
File Folders SKU 7,9/20/2022,28.69,33,947,230,261,142,123,191,20.7,30.17,,,,20.7,30.17,,21.99,32.99
File Folders SKU 7,9/21/2022,28.79,41,1180,286,324,177,134,259,20.7,30.17,,,,20.7,30.17,,21.99,32.99
File Folders SKU 7,9/22/2022,27.89,36,1004,251,285,151,133,184,20.7,40.2,,,,20.7,40.2,,21.99,32.99
File Folders SKU 7,9/23/2022,27.89,21,586,146,166,88,96,90,20.7,40.2,,,,20.7,40.2,1833,21.99,32.99
File Folders SKU 7,9/24/2022,27.59,20,552,139,158,83,51,121,20.7,40.2,,,,20.7,40.2,2036,21.99,32.99
File Folders SKU 7,9/25/2022,27.99,19,532,132,150,80,80,90,20.7,40.2,,,,20.7,40.2,1969,21.99,32.99
File Folders SKU 7,9/26/2022,27.89,43,1199,300,340,180,105,274,20.7,39.19,,,,20.7,39.19,1960,21.99,32.99
File Folders SKU 7,9/27/2022,27.89,37,1032,258,293,155,114,212,20.7,39.19,,,,20.7,39.19,1938,21.99,32.99
File Folders SKU 7,9/28/2022,27.89,47,1311,328,372,197,124,290,20.7,39.19,,,,20.7,39.19,1912,21.99,32.99
File Folders SKU 7,9/29/2022,27.89,36,1004,251,285,151,119,198,20.7,39.19,,,,20.7,39.19,1876,21.99,32.99
File Folders SKU 7,9/30/2022,27.89,30,837,209,237,126,90,175,20.7,39.19,,,,20.7,39.19,1848,21.99,32.99
File Folders SKU 7,10/1/2022,27.99,19,532,132,150,80,114,56,20.7,39.19,,,,20.7,39.19,1802,21.99,32.99
File Folders SKU 7,10/2/2022,27.99,27,756,188,214,113,115,126,20.7,39.19,,,,20.7,39.19,1764,21.99,32.99
File Folders SKU 7,10/3/2022,27.79,44,1223,307,348,183,167,218,29.59,37.86,,,,29.59,37.86,1751,21.99,32.99
File Folders SKU 7,10/4/2022,27.69,55,1523,383,435,228,194,283,29.59,37.86,,,,29.59,37.86,1707,21.99,32.99
File Folders SKU 7,10/5/2022,27.89,50,1394,348,396,209,140,301,29.59,37.86,,,,29.59,37.86,1673,21.99,32.99
File Folders SKU 7,10/6/2022,27.99,43,1204,300,340,181,120,263,29.59,37.86,,,,29.59,37.86,1633,21.99,32.99
File Folders SKU 7,10/7/2022,27.89,33,920,230,261,138,114,177,29.59,37.86,,,,29.59,37.86,1596,21.99,32.99
File Folders SKU 7,10/8/2022,27.89,12,335,84,95,50,63,43,29.59,37.86,,,,29.59,37.86,1534,21.99,32.99
File Folders SKU 7,10/9/2022,27.99,26,728,181,206,109,100,132,29.59,37.86,,,,29.59,37.86,1502,21.99,32.99
File Folders SKU 7,10/10/2022,27.89,43,1199,300,340,180,126,253,29.59,37.86,,,,29.59,37.86,1482,21.99,32.99
File Folders SKU 7,10/11/2022,27.79,62,1723,432,490,258,215,328,29.59,37.86,,,,29.59,37.86,1466,21.99,32.99
File Folders SKU 7,10/12/2022,28.69,53,1521,369,419,228,219,286,28.89,37.78,,,,28.89,37.78,1417,21.99,32.99
File Folders SKU 7,10/13/2022,28.39,62,1760,432,490,264,179,395,28.89,37.78,,,,28.89,37.78,1475,21.99,32.99
File Folders SKU 7,10/14/2022,28.49,24,684,167,190,103,120,104,28.89,37.78,,,,28.89,37.78,1416,21.99,32.99
File Folders SKU 7,10/15/2022,28.49,16,456,112,127,68,86,63,28.89,37.78,,,,28.89,37.78,1879,21.99,32.99
File Folders SKU 7,10/16/2022,28.99,18,522,125,142,78,66,111,28.89,37.78,,,,28.89,37.78,1843,21.99,32.99
File Folders SKU 7,10/17/2022,28.79,64,1843,446,506,276,151,464,24.33,37.77,,,,24.33,37.77,1832,21.99,32.99
File Folders SKU 7,10/18/2022,28.69,45,1291,314,356,194,132,295,24.33,37.77,,,,24.33,37.77,1781,21.99,32.99
File Folders SKU 7,10/19/2022,28.59,40,1144,279,316,172,134,243,24.33,37.77,,,,24.33,37.77,1738,21.99,32.99
File Folders SKU 7,10/20/2022,28.69,54,1549,376,427,232,97,417,24.33,37.77,,,,24.33,37.77,1696,21.99,32.99
File Folders SKU 7,10/21/2022,28.49,27,769,188,214,115,91,161,24.33,37.77,,,,24.33,37.77,1656,21.99,32.99
File Folders SKU 7,10/22/2022,28.99,16,464,112,127,70,62,93,24.33,37.77,,,,24.33,37.77,1702,21.99,32.99
File Folders SKU 7,10/23/2022,28.89,11,318,77,87,48,52,54,24.33,37.77,,,,24.33,37.77,1675,21.99,32.99
File Folders SKU 7,10/24/2022,28.79,29,835,202,229,125,113,166,24.32,37.77,,,,24.32,37.77,1649,21.99,32.99
File Folders SKU 7,10/25/2022,28.79,39,1123,272,308,168,111,264,24.32,37.77,,,,24.32,37.77,1608,21.99,32.99
File Folders SKU 7,10/26/2022,28.89,39,1127,272,308,169,128,250,24.32,37.77,,,,24.32,37.77,1584,21.99,32.99
File Folders SKU 7,10/27/2022,28.89,44,1271,307,348,191,158,267,24.32,40.96,,,,24.32,40.96,1565,21.99,32.99
File Folders SKU 7,10/28/2022,28.89,27,780,188,214,117,90,171,24.32,40.96,,,,24.32,40.96,1529,21.99,32.99
File Folders SKU 7,10/29/2022,28.99,25,725,174,198,109,86,158,24.32,40.96,,,,24.32,40.96,1491,21.99,32.99
File Folders SKU 7,10/30/2022,28.99,23,667,160,182,100,77,148,24.32,40.96,,,,24.32,40.96,1462,21.99,32.99
File Folders SKU 7,10/31/2022,28.59,23,658,160,182,99,102,115,24.32,33.62,,,,24.32,33.62,1437,21.99,32.99
File Folders SKU 7,11/1/2022,28.59,48,1372,335,380,206,96,355,24.32,33.62,,,,24.32,33.62,1395,21.99,32.99
File Folders SKU 7,11/2/2022,28.19,59,1663,411,467,249,142,394,24.32,33.62,,,,24.32,33.62,1374,21.99,32.99
File Folders SKU 7,11/3/2022,28.39,42,1192,293,332,179,151,237,24.32,33.62,,,,24.32,33.62,1341,21.99,32.99
File Folders SKU 7,11/4/2022,28.79,43,1238,300,340,186,120,292,24.32,33.62,,,,24.32,33.62,,21.99,32.99
File Folders SKU 7,11/5/2022,28.89,15,433,105,119,65,41,103,24.32,33.62,,,,24.32,33.62,1341,21.99,32.99
File Folders SKU 7,11/6/2022,28.59,32,915,223,253,137,75,227,24.32,33.62,,,,24.32,33.62,1215,21.99,32.99
File Folders SKU 7,11/7/2022,28.29,32,905,223,253,136,116,177,24.32,36.58,,,,24.32,36.58,1197,21.99,32.99
File Folders SKU 7,11/8/2022,27.79,27,750,188,214,112,131,105,24.32,36.58,,,,24.32,36.58,1197,21.99,32.99
File Folders SKU 7,11/9/2022,27.89,39,1088,272,308,163,129,216,24.32,36.58,,,,24.32,36.58,1119,21.99,32.99
File Folders SKU 7,11/10/2022,27.19,40,1088,279,316,163,134,196,24.32,36.58,,,,24.32,36.58,1094,21.99,32.99
File Folders SKU 7,11/11/2022,27.79,28,778,195,221,117,87,158,24.32,36.58,,,,24.32,36.58,1076,21.99,32.99
File Folders SKU 7,11/12/2022,27.89,18,502,125,142,75,68,92,24.32,36.58,,,,24.32,36.58,1076,21.99,32.99
File Folders SKU 7,11/13/2022,27.99,11,308,77,87,46,95,3,24.32,36.58,,,,24.32,36.58,1027,21.99,32.99
File Folders SKU 7,11/14/2022,27.99,34,952,237,269,143,101,202,24.33,36.58,,,,24.33,36.58,999,21.99,32.99
File Folders SKU 7,11/15/2022,27.79,58,1612,404,459,242,150,357,24.33,36.58,,,,24.33,36.58,967,21.99,32.99
File Folders SKU 7,11/16/2022,28.19,56,1579,390,443,237,139,370,24.33,36.58,,,,24.33,36.58,967,21.99,32.99
File Folders SKU 7,11/17/2022,28.89,38,1098,265,301,165,144,223,24.33,36.58,,,,24.33,36.58,967,21.99,32.99
File Folders SKU 7,11/18/2022,28.49,20,570,139,158,86,75,112,24.33,36.58,,,,24.33,36.58,859,21.99,32.99
File Folders SKU 7,11/19/2022,28.99,14,406,98,111,61,64,72,24.33,36.58,,,,24.33,36.58,820,21.99,32.99
File Folders SKU 7,11/20/2022,28.99,14,406,98,111,61,94,42,24.33,36.58,,,,24.33,36.58,801,21.99,32.99
File Folders SKU 7,11/21/2022,28.29,53,1499,369,419,225,121,365,24.33,36.58,,,,24.33,36.58,803,21.99,32.99
File Folders SKU 7,11/22/2022,28.89,22,636,153,174,95,84,130,24.33,36.58,,,,24.33,36.58,803,21.99,32.99
File Folders SKU 7,11/23/2022,28.69,18,516,125,142,77,53,119,24.33,36.58,,,,24.33,36.58,803,21.99,32.99
File Folders SKU 7,11/24/2022,28.99,6,174,42,47,26,30,29,24.33,36.58,,,,24.33,36.58,709,21.99,32.99
File Folders SKU 7,11/25/2022,28.79,17,489,118,134,73,28,136,24.33,36.58,,,,24.33,36.58,668,21.99,32.99
File Folders SKU 7,11/26/2022,26.89,14,376,98,111,56,64,47,24.33,36.58,,,,24.33,36.58,668,21.99,32.99
File Folders SKU 7,11/27/2022,28.99,16,464,112,127,70,80,75,24.33,36.58,,,,24.33,36.58,668,21.99,32.99
File Folders SKU 7,11/28/2022,28.69,23,660,160,182,99,135,84,23.48,32.12,,,,23.48,32.12,668,21.99,32.99
File Folders SKU 7,11/29/2022,28.09,54,1517,376,427,228,115,371,23.48,32.83,,,,23.48,32.83,668,21.99,32.99
File Folders SKU 7,11/30/2022,28.69,30,861,209,237,129,112,174,23.48,32.83,,,,23.48,32.83,591,21.99,32.99
File Folders SKU 7,12/1/2022,28.59,41,1172,286,324,176,125,261,23.48,32.83,,,,23.48,32.83,570,21.99,32.99
File Folders SKU 7,12/2/2022,28.79,14,403,98,111,60,87,47,23.48,32.83,,,,23.48,32.83,543,21.99,32.99
File Folders SKU 7,12/3/2022,28.99,13,377,91,103,57,70,56,23.48,32.83,,,,23.48,32.83,543,21.99,32.99
File Folders SKU 7,12/4/2022,28.99,12,348,84,95,52,89,28,23.48,32.83,,,,23.48,32.83,498,21.99,32.99
File Folders SKU 7,12/5/2022,28.79,28,806,195,221,121,126,143,23.48,32.83,,,,23.48,32.83,475,21.99,32.99
File Folders SKU 7,12/6/2022,28.79,33,950,230,261,142,116,201,20.47,32.39,,,,20.47,32.39,1538,21.99,32.99
File Folders SKU 7,12/7/2022,28.79,47,1353,328,372,203,150,300,24.33,32.88,,,,24.33,32.88,1509,21.99,32.99
File Folders SKU 7,12/8/2022,26.59,42,1117,293,332,168,124,200,24.33,32.45,,,,24.33,32.45,1509,21.99,32.99
File Folders SKU 7,12/9/2022,28.79,27,777,188,214,117,116,142,24.33,32.45,,,,24.33,32.45,1509,21.99,32.99
File Folders SKU 7,12/10/2022,28.99,13,377,91,103,57,69,57,24.33,32.45,,,,24.33,32.45,1509,21.99,32.99
File Folders SKU 7,12/11/2022,28.99,11,319,77,87,48,93,14,24.33,32.45,,,,24.33,32.45,1509,21.99,32.99
File Folders SKU 7,12/12/2022,28.89,28,809,195,221,121,124,148,24.33,32.45,,,,24.33,32.45,1509,21.99,32.99
File Folders SKU 7,12/13/2022,28.59,26,743,181,206,111,130,115,24.33,32.45,,,,24.33,32.45,1509,21.99,32.99
File Folders SKU 7,12/14/2022,27.79,24,667,167,190,100,137,73,24.33,31.46,,,,24.33,31.46,1689,21.99,32.99
File Folders SKU 7,12/15/2022,27.89,31,865,216,245,130,97,177,24.33,32.06,,,,24.33,32.06,1678,21.99,32.99
File Folders SKU 7,12/16/2022,27.79,26,723,181,206,108,86,142,24.33,32.06,,,,24.33,32.06,1652,21.99,32.99
File Folders SKU 7,12/17/2022,27.99,5,140,35,40,21,32,12,24.33,32.06,,,,24.33,32.06,1644,21.99,32.99
File Folders SKU 7,12/18/2022,27.89,9,251,63,71,38,43,36,24.33,32.06,,,,24.33,32.06,2442,21.99,32.99
File Folders SKU 7,12/19/2022,27.79,24,667,167,190,100,110,100,24.33,32.06,,,,24.33,32.06,2427,21.99,32.99
File Folders SKU 7,12/20/2022,27.89,23,641,160,182,96,130,73,24.33,32.06,,,,24.33,32.06,2401,21.99,32.99
File Folders SKU 7,12/21/2022,27.79,32,889,223,253,133,108,172,24.33,42.09,,,,24.33,42.09,1367,21.99,32.99
File Folders SKU 7,12/22/2022,27.89,20,558,139,158,84,113,64,24.33,42.09,,,,24.33,42.09,1332,21.99,32.99
File Folders SKU 7,12/23/2022,27.39,15,411,105,119,62,50,75,24.33,42.09,,,,24.33,42.09,1303,21.99,32.99
File Folders SKU 7,12/24/2022,27.89,10,279,70,79,42,51,37,24.33,42.09,,,,24.33,42.09,2280,21.99,32.99
File Folders SKU 7,12/25/2022,27.99,4,112,28,32,17,36,-1,24.33,42.09,,,,24.33,42.09,2280,21.99,32.99
File Folders SKU 7,12/26/2022,27.99,11,308,77,87,46,138,-40,24.33,42.09,,,,24.33,42.09,2273,21.99,32.99
File Folders SKU 7,12/27/2022,27.89,48,1339,335,380,201,154,269,24.33,42.09,,,,24.33,42.09,2273,21.99,32.99
File Folders SKU 7,12/28/2022,27.69,54,1495,376,427,224,168,300,24.33,42.09,,,,24.33,42.09,2244,21.99,32.99
File Folders SKU 7,12/29/2022,24.79,55,1363,383,435,204,148,193,24.33,42.09,,,,24.33,42.09,2173,21.99,32.99
File Folders SKU 7,12/30/2022,27.49,40,1100,279,316,165,93,247,24.33,42.09,,,,24.33,42.09,2082,21.99,32.99
File Folders SKU 7,12/31/2022,27.59,21,579,146,166,87,113,67,24.33,42.09,,,,24.33,42.09,2044,21.99,32.99
File Folders SKU 7,1/1/2023,27.99,16,448,112,127,67,104,38,24.33,42.09,,,,24.33,42.09,1999,21.99,32.99
File Folders SKU 7,1/2/2023,27.89,48,1339,335,380,201,184,239,24.33,43.88,,,,24.33,43.88,1716,21.99,32.99
File Folders SKU 7,1/3/2023,27.29,66,1801,460,522,270,176,373,24.33,43.88,,,,24.33,43.88,1705,21.99,32.99
File Folders SKU 7,1/4/2023,27.39,88,2410,613,696,362,214,525,24.33,43.88,,,,24.33,43.88,1628,21.99,32.99
File Folders SKU 7,1/5/2023,27.79,73,2029,509,577,304,227,412,24.33,43.88,,,,24.33,43.88,1705,21.99,32.99
File Folders SKU 7,1/6/2023,27.79,76,2112,530,601,317,147,517,24.33,43.88,,,,24.33,43.88,1828,21.99,32.99
File Folders SKU 7,1/8/2023,27.89,15,418,105,119,63,85,46,24.33,43.88,,,,24.33,43.88,1719,21.99,32.99
File Folders SKU 7,1/9/2023,27.69,59,1634,411,467,245,236,275,24.33,43.88,,,,24.33,43.88,1663,21.99,32.99
File Folders SKU 7,1/10/2023,27.69,61,1689,425,483,253,217,311,24.33,43.88,,,,24.33,43.88,1593,21.99,32.99
File Folders SKU 7,1/11/2023,27.79,88,2446,613,696,367,228,542,24.33,43.88,,,,24.33,43.88,1547,21.99,32.99
